INFO:root:Serial port /dev/ttyACM0 opened successfully.
DEBUG:root:Received raw data: 2024/01/08 05:48:50.199   34.696767137  -82.794369533  2569.5388   5   5  68.7608 172.6587 290.4613   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:50.199   34.696767137  -82.794369533  2569.5388   5   5  68.7608 172.6587 290.4613   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:50.399   34.696780092  -82.794363846  2567.1315   5   5  68.6547 172.3832 290.0039   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:50.399   34.696780092  -82.794363846  2567.1315   5   5  68.6547 172.3832 290.0039   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:50.599   34.696788074  -82.794360640  2565.6635   5   5  68.5472 172.1042 289.5406   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:50.599   34.696788074  -82.794360640  2565.6635   5   5  68.5472 172.1042 289.5406   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:50.799   34.696798724  -82.794356093  2563.7123   5   5  68.4416 171.8298 289.0851   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:50.799   34.696798724  -82.794356093  2563.7123   5   5  68.4416 171.8298 289.0851   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:50.999   34.696810794  -82.794350792  2561.4972   5   5  68.3360 171.5556 288.6298   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:50.999   34.696810794  -82.794350792  2561.4972   5   5  68.3360 171.5556 288.6298   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:51.199   34.696823718  -82.794345165  2559.1302   5   5  68.2307 171.2823 288.1761   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:51.199   34.696823718  -82.794345165  2559.1302   5   5  68.2307 171.2823 288.1761   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:51.399   34.696836933  -82.794339312  2556.6912   5   5  68.1256 171.0093 287.7228   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:51.399   34.696836933  -82.794339312  2556.6912   5   5  68.1256 171.0093 287.7228   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:51.599   34.696849529  -82.794333757  2554.3624   5   5  68.0206 170.7368 287.2704   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:51.599   34.696849529  -82.794333757  2554.3624   5   5  68.0206 170.7368 287.2704   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:51.799   34.696860310  -82.794329024  2552.3825   5   5  67.9157 170.4644 286.8181   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:51.799   34.696860310  -82.794329024  2552.3825   5   5  67.9157 170.4644 286.8181   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:51.999   34.696869556  -82.794324970  2550.6760   5   5  67.8111 170.1929 286.3674   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:51.999   34.696869556  -82.794324970  2550.6760   5   5  67.8111 170.1929 286.3674   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:52.199   34.696878236  -82.794321181  2549.0692   5   5  67.7070 169.9228 285.9189   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:52.199   34.696878236  -82.794321181  2549.0692   5   5  67.7070 169.9228 285.9189   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:52.399   34.696886855  -82.794317444  2547.4723   5   5  67.6034 169.6536 285.4722   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:52.399   34.696886855  -82.794317444  2547.4723   5   5  67.6034 169.6536 285.4722   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:52.599   34.696896355  -82.794313340  2545.7290   5   5  67.5004 169.3861 285.0281   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:52.599   34.696896355  -82.794313340  2545.7290   5   5  67.5004 169.3861 285.0281   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:52.799   34.696905220  -82.794309497  2544.0772   5   5  67.3973 169.1185 284.5838   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:52.799   34.696905220  -82.794309497  2544.0772   5   5  67.3973 169.1185 284.5838   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:52.999   34.696912911  -82.794306251  2542.6482   5   5  67.2943 168.8512 284.1401   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:52.999   34.696912911  -82.794306251  2542.6482   5   5  67.2943 168.8512 284.1401   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:53.199   34.696921511  -82.794302524  2541.0342   5   5  67.1923 168.5863 283.7003   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:53.199   34.696921511  -82.794302524  2541.0342   5   5  67.1923 168.5863 283.7003   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:53.399   34.696930557  -82.794298537  2539.3363   5   5  67.0904 168.3218 283.2611   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:53.399   34.696930557  -82.794298537  2539.3363   5   5  67.0904 168.3218 283.2611   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:53.599   34.696939220  -82.794294698  2537.7176   5   5  66.9886 168.0575 282.8224   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:53.599   34.696939220  -82.794294698  2537.7176   5   5  66.9886 168.0575 282.8224   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:53.799   34.696948404  -82.794290593  2535.9945   5   5  66.8875 167.7948 282.3863   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:53.799   34.696948404  -82.794290593  2535.9945   5   5  66.8875 167.7948 282.3863   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:53.999   34.696956944  -82.794286878  2534.3870   5   5  66.7862 167.5321 281.9501   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:53.999   34.696956944  -82.794286878  2534.3870   5   5  66.7862 167.5321 281.9501   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:54.199   34.696962943  -82.794284371  2533.2474   5   5  66.6846 167.2682 281.5121   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:54.199   34.696962943  -82.794284371  2533.2474   5   5  66.6846 167.2682 281.5121   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:54.399   34.696968777  -82.794281974  2532.1335   5   5  66.5840 167.0071 281.0787   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:54.399   34.696968777  -82.794281974  2532.1335   5   5  66.5840 167.0071 281.0787   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:54.599   34.696974577  -82.794279545  2531.0193   5   5  66.4838 166.7470 280.6468   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:54.599   34.696974577  -82.794279545  2531.0193   5   5  66.4838 166.7470 280.6468   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:54.799   34.696979582  -82.794277496  2530.0567   5   5  66.3836 166.4869 280.2151   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:54.799   34.696979582  -82.794277496  2530.0567   5   5  66.3836 166.4869 280.2151   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:54.999   34.696985615  -82.794274946  2528.9112   5   5  66.2844 166.2292 279.7873   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:54.999   34.696985615  -82.794274946  2528.9112   5   5  66.2844 166.2292 279.7873   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:55.199   34.696992300  -82.794272067  2527.6407   5   5  66.1853 165.9720 279.3603   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:55.199   34.696992300  -82.794272067  2527.6407   5   5  66.1853 165.9720 279.3603   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:55.399   34.696996721  -82.794270349  2526.8106   5   5  66.0855 165.7131 278.9306   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:55.399   34.696996721  -82.794270349  2526.8106   5   5  66.0855 165.7131 278.9306   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:55.599   34.697001609  -82.794268401  2525.9018   5   5  65.9870 165.4572 278.5058   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:55.599   34.697001609  -82.794268401  2525.9018   5   5  65.9870 165.4572 278.5058   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:55.799   34.697005298  -82.794267039  2525.2256   5   5  65.8881 165.2007 278.0800   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:55.799   34.697005298  -82.794267039  2525.2256   5   5  65.8881 165.2007 278.0800   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:55.999   34.697008989  -82.794265642  2524.5509   5   5  65.7901 164.9462 277.6574   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:55.999   34.697008989  -82.794265642  2524.5509   5   5  65.7901 164.9462 277.6574   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:56.199   34.697013502  -82.794263802  2523.7232   5   5  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:56.199   34.697013502  -82.794263802  2523.7232   5   5  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:56.395   34.697015203  -82.794263393  2523.4505   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:56.395   34.697015203  -82.794263393  2523.4505   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:56.595   34.697017088  -82.794262980  2523.1522   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:56.595   34.697017088  -82.794262980  2523.1522   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:56.795   34.697018754  -82.794262653  2522.8833   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:56.795   34.697018754  -82.794262653  2522.8833   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:56.995   34.697020538  -82.794262222  2522.5975   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:56.995   34.697020538  -82.794262222  2522.5975   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:57.195   34.697022419  -82.794261773  2522.2987   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:57.195   34.697022419  -82.794261773  2522.2987   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:57.395   34.697024151  -82.794261400  2522.0192   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:57.395   34.697024151  -82.794261400  2522.0192   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:57.595   34.697025787  -82.794261108  2521.7650   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:57.595   34.697025787  -82.794261108  2521.7650   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:57.795   34.697027515  -82.794260740  2521.4950   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:57.795   34.697027515  -82.794260740  2521.4950   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:57.995   34.697029447  -82.794260274  2521.1845   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:57.995   34.697029447  -82.794260274  2521.1845   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:58.195   34.697031162  -82.794259903  2520.9103   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:58.195   34.697031162  -82.794259903  2520.9103   5   4  65.6925 164.6929 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:58.395   34.697032824  -82.794259614  2520.6432   5   4  65.6926 164.6930 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:58.395   34.697032824  -82.794259614  2520.6432   5   4  65.6926 164.6930 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:58.595   34.697034663  -82.794259182  2520.3568   5   4  65.6926 164.6930 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:58.595   34.697034663  -82.794259182  2520.3568   5   4  65.6926 164.6930 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:58.795   34.697036361  -82.794258821  2520.0752   5   4  65.6926 164.6930 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:58.795   34.697036361  -82.794258821  2520.0752   5   4  65.6926 164.6930 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:58.995   34.697038007  -82.794258529  2519.8163   5   4  65.6926 164.6930 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:58.995   34.697038007  -82.794258529  2519.8163   5   4  65.6926 164.6930 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:59.195   34.697039808  -82.794258133  2519.5320   5   4  65.6926 164.6930 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:59.195   34.697039808  -82.794258133  2519.5320   5   4  65.6926 164.6930 277.2369   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:59.395   34.697041495  -82.794257786  2519.2648   5   4  65.6926 164.6930 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:59.395   34.697041495  -82.794257786  2519.2648   5   4  65.6926 164.6930 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:59.595   34.697043343  -82.794257314  2518.9619   5   4  65.6926 164.6930 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:59.595   34.697043343  -82.794257314  2518.9619   5   4  65.6926 164.6930 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:59.795   34.697044963  -82.794257000  2518.7103   5   4  65.6926 164.6930 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:59.795   34.697044963  -82.794257000  2518.7103   5   4  65.6926 164.6930 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:48:59.995   34.697046815  -82.794256570  2518.4063   5   4  65.6926 164.6930 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:48:59.995   34.697046815  -82.794256570  2518.4063   5   4  65.6926 164.6930 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:00.195   34.697048600  -82.794256180  2518.1261   5   4  65.6926 164.6930 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:00.195   34.697048600  -82.794256180  2518.1261   5   4  65.6926 164.6930 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:00.395   34.697050306  -82.794255848  2517.8577   5   4  65.6926 164.6930 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:00.395   34.697050306  -82.794255848  2517.8577   5   4  65.6926 164.6930 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:00.595   34.697052071  -82.794255444  2517.5786   5   4  65.6926 164.6930 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:00.595   34.697052071  -82.794255444  2517.5786   5   4  65.6926 164.6930 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:00.795   34.697053985  -82.794254947  2517.2619   5   4  65.6926 164.6931 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:00.795   34.697053985  -82.794254947  2517.2619   5   4  65.6926 164.6931 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:00.995   34.697055760  -82.794254537  2516.9828   5   4  65.6926 164.6931 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:00.995   34.697055760  -82.794254537  2516.9828   5   4  65.6926 164.6931 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:01.195   34.697057569  -82.794254127  2516.6891   5   4  65.6926 164.6931 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:01.195   34.697057569  -82.794254127  2516.6891   5   4  65.6926 164.6931 277.2368   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:01.399   34.697066255  -82.794250330  2515.0797   5   5  63.2500 158.3518 266.7113   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:01.399   34.697066255  -82.794250330  2515.0797   5   5  63.2500 158.3518 266.7113   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:01.595   34.697068190  -82.794249829  2514.7705   5   4  63.2500 158.3518 266.7113   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:01.595   34.697068190  -82.794249829  2514.7705   5   4  63.2500 158.3518 266.7113   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:01.795   34.697069922  -82.794249448  2514.4841   5   4  63.2500 158.3518 266.7113   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:01.795   34.697069922  -82.794249448  2514.4841   5   4  63.2500 158.3518 266.7113   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:01.999   34.697076544  -82.794246598  2513.2627   5   5  62.9791 157.6488 265.5442   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:01.999   34.697076544  -82.794246598  2513.2627   5   5  62.9791 157.6488 265.5442   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:02.199   34.697082096  -82.794244020  2512.2278   5   5  62.8893 157.4157 265.1573   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:02.199   34.697082096  -82.794244020  2512.2278   5   5  62.8893 157.4157 265.1573   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:02.399   34.697088013  -82.794241452  2511.1472   5   5  62.8003 157.1845 264.7734   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:02.399   34.697088013  -82.794241452  2511.1472   5   5  62.8003 157.1845 264.7734   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:02.599   34.697093166  -82.794239111  2510.1995   5   5  62.7110 156.9528 264.3888   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:02.599   34.697093166  -82.794239111  2510.1995   5   5  62.7110 156.9528 264.3888   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:02.799   34.697099964  -82.794236111  2508.9496   5   5  62.6230 156.7241 264.0092   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:02.799   34.697099964  -82.794236111  2508.9496   5   5  62.6230 156.7241 264.0092   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:02.999   34.697107276  -82.794232779  2507.6026   5   5  62.5348 156.4951 263.6290   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:02.999   34.697107276  -82.794232779  2507.6026   5   5  62.5348 156.4951 263.6290   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:03.199   34.697115146  -82.794229232  2506.1637   5   5  62.4470 156.2671 263.2503   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:03.199   34.697115146  -82.794229232  2506.1637   5   5  62.4470 156.2671 263.2503   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:03.399   34.697123497  -82.794225435  2504.6370   5   5  62.3593 156.0392 262.8721   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:03.399   34.697123497  -82.794225435  2504.6370   5   5  62.3593 156.0392 262.8721   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:03.595   34.697125232  -82.794225093  2504.3648   5   4  62.3593 156.0392 262.8721   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:03.595   34.697125232  -82.794225093  2504.3648   5   4  62.3593 156.0392 262.8721   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:03.795   34.697126831  -82.794224759  2504.1143   5   4  62.3593 156.0392 262.8721   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:03.795   34.697126831  -82.794224759  2504.1143   5   4  62.3593 156.0392 262.8721   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:03.995   34.697128548  -82.794224435  2503.8418   5   4  62.3593 156.0392 262.8721   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:03.995   34.697128548  -82.794224435  2503.8418   5   4  62.3593 156.0392 262.8721   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:04.199   34.697359306  -82.794108114  2460.7228   5   5  18.5083  37.5518  62.3142   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:04.199   34.697359306  -82.794108114  2460.7228   5   5  18.5083  37.5518  62.3142   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:04.399   34.697581627  -82.793996038  2419.2033   5   5  18.5108  37.5535  62.3177   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Ignoring non-GPGGA sentence: 2024/01/08 05:49:04.399   34.697581627  -82.793996038  2419.2033   5   5  18.5108  37.5535  62.3177   0.0000   0.0000   0.0000   0.00    0.0
DEBUG:root:Received raw data: 2024/01/08 05:49:04.599   34.697795855  -82.793888050  2379.1997   5   5  18.5133  37.5552  62.3212   0.0000   0.0000   0.0000   0.00    0.0
